Diametro Periodo Grupo
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
16 Temprano 4
17 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
18 Temprano 4
19 Temprano 4
2 Temprano 4
2 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
20 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
22 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
24 Temprano 4
25 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
26 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
28 Temprano 4
30 Temprano 4
30 Temprano 4
30 Temprano 4
30 Temprano 4
32 Temprano 4
34 Temprano 4
34 Temprano 4
34 Temprano 4
36 Temprano 4
38 Temprano 4
38 Temprano 4
38 Temprano 4
4 Temprano 4
40 Temprano 4
40 Temprano 4
42 Temprano 4
48 Temprano 4
58 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
6 Temprano 4
7 Temprano 4
7 Temprano 4
7 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
8 Temprano 4
9 Temprano 4
24 Temprano 4
4 Tardio 4
4 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
30 Tardio 4
30 Tardio 4
30 Tardio 4
30 Tardio 4
30 Tardio 4
30 Tardio 4
30 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
32 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
36 Tardio 4
36 Tardio 4
36 Tardio 4
36 Tardio 4
36 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
42 Tardio 4
44 Tardio 4
44 Tardio 4
44 Tardio 4
46 Tardio 4
46 Tardio 4
50 Tardio 4
52 Tardio 4
53 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
10 Tardio 4
11 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
12 Tardio 4
13 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
14 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
16 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
18 Tardio 4
2 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
20 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
22 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
24 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
26 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
28 Tardio 4
30 Tardio 4
30 Tardio 4
32 Tardio 4
32 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
34 Tardio 4
36 Tardio 4
38 Tardio 4
38 Tardio 4
4 Tardio 4
4 Tardio 4
4 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
40 Tardio 4
48 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
6 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
8 Tardio 4
9 Tardio 4
12 Tardio 4
18 Tardio 4
20 Tardio 4
24 Tardio 4
8 Tardio 4
