ID_original Tipo_de_rasgo ID_resumido Grupo X Y Forma Total_ceramica Total_liticos Total_macrorestos Total_oro Total_fauna Total_volantes
46.1.5.15 Indefinido 46.1 4 977141.6194 997468.5784 Circular 0 17 0 0 0 0
46.10.5.15 Indefinido 46.1 4 977135.8351 997486.1839 Circular 0 0 0 0 0 0
46.11.5.19 Indefinido 46.11 4 977138.7678 997479.0741 Irregular 0 0 0 0 0 0
46.12.3.9 Deposito 46.12 4 977137.0657 997482.6432 Oval 0 0 0 0 1 0
46.13.3.13 Deposito 46.13 4 977139.4571 997484.1033 NA 0 3 0 0 6 0
46.14.3.7 Deposito 46.14 4 977134.0047 997485.659 Rectangular 0 0 0 0 1 0
46.15.5.19 Indefinido 46.15 4 977134.5316 997484.402 Irregular 0 0 0 0 0 0
46.16.3.13 Deposito 46.16 2 977122.8961 997482.7586 NA 0 0 0 0 0 0
46.17.6.22 Negativo 46.17 4 977140.3241 997477.7683 Oval 0 0 0 0 0 0
46.21.6.21 Negativo 46.21 4 977138.4572 997484.65 Circular 0 0 0 0 0 0
46.22.3.8 Deposito 46.22 4 977138.7539 997483.5796 Circular 1 1 0 0 4 0
46.23.6.24 Negativo 46.23 2 977131.1042 997479.6543 Irregular 0 1 0 0 0 0
46.25.3.12 Deposito 46.25 4 977140.1386 997475.3677 Irregular 0 4 0 0 0 0
46.27.3.8 Deposito 46.27 4 977143.7987 997468.7842 Circular 0 0 0 0 0 0
46.3.5.15 Indefinido 46.3 4 977140.5303 997486.8293 Circular 0 0 0 0 0 0
46.30.3.13 Deposito 46.3 2 977128.8516 997472.8619 NA 0 1 0 0 2 0
46.4.3.8 Deposito 46.4 4 977141.5187 997486.2555 Circular 0 1 0 0 3 0
46.5.3.8 Deposito 46.5 4 977139.9607 997485.8934 Circular 0 1 0 0 0 0
46.5A.3.9 Deposito 46.5A 4 977140.4271 997486.4206 Oval 0 0 0 0 1 0
46.6.3.8 Deposito 46.6 4 977141.1325 997482.8252 Circular 0 0 0 0 0 0
46.7.6.24 Negativo 46.7 4 977140.3268 997483.1978 Irregular 0 0 0 0 0 0
47.13.3.9.2 Deposito 47.13 3 977147.2726 997440.9156 Oval 12 3 0 0 0 0
47.18.5.18 Indefinido 47.18 3 977149.2328 997428.3345 Cuadrangular 6 1 0 0 0 0
47.19.3.9 Deposito 47.19 3 977152.1629 997434.1355 Oval 22 8 0 0 7 1
47.20.3.9 Deposito 47.2 3 977151.6264 997432.9796 Oval 38 11 1 0 2 0
47.22.3.13 Deposito 47.22 3 977145.3841 997433.3483 NA 110 15 14 0 0 0
47.24.3.12 Deposito 47.24 3 977141.2684 997441.4161 Irregular 0 1 0 0 0 0
47.25.3.12 Deposito 47.25 3 977139.5404 997431.0628 Irregular 36 43 0 0 28 2
47.26.6.21 Negativo 47.26 3 977135.5065 997440.413 Circular 0 6 0 0 0 0
47.27.3.9 Deposito 47.27 3 977134.6904 997443.0862 Oval 20 1 17 0 0 0
47.28.3.9 Deposito 47.28 3 977148.3604 997435.7711 Oval 28 7 0 0 0 0
47.31.5.16 Indefinido 47.31 3 977135.5859 997432.8515 Oval 0 0 0 0 0 0
47.31B.3.11 Deposito 47.31B 3 977136.0329 997431.2272 Cuadrangular 2 1 0 0 0 0
47.32B.5.16 Indefinido 47.32B 3 977136.339 997431.5312 Oval 0 0 0 0 0 0
47.33.3.9.2 Deposito 47.33 3 977153.6087 997430.6025 Oval 4 4 0 0 0 0
47.35.6.22 Negativo 47.35 3 977152.586 997439.4399 Oval 0 0 0 0 0 0
47.38.3.8 Deposito 47.38 3 977147.5302 997435.7539 Circular 0 1 0 0 0 0
47.39.3.8 Deposito 47.39 3 977146.7257 997434.4915 Circular 0 0 0 0 0 0
47.40.3.9.2 Deposito 47.4 3 977135.7609 997429.9004 Oval 0 1 0 0 0 0
47.8.37.6.22 Negativo 47.8.37 3 977145.7739 997438.4003 Oval 2 0 0 0 0 0
48.13.58.5.15 Indefinido 48.13.58 2 977104.0372 997537.5212 Circular 0 5 0 0 2 0
48.17.5.16 Indefinido 48.17 2 977102.9905 997528.8263 Oval 4 0 0 0 8 0
48.18.57.3.12 Deposito 48.18.57 2 977103.1169 997523.8007 Irregular 0 1 0 0 3 0
48.2.5.19 Indefinido 48.2 2 977110.0744 997528.2893 Irregular 1 2 0 0 0 0
48.22.6.21 Negativo 48.22 2 977101.0865 997528.8285 Circular 0 0 0 0 0 0
48.24.3.12 Deposito 48.24 2 977097.3378 997536.6941 Irregular 0 1 1 0 1 0
48.25.5.15 Indefinido 48.25 2 977095.6484 997535.8957 Circular 0 1 0 0 0 0
48.26.3.12 Deposito 48.26 2 977094.5521 997534.3779 Irregular 0 0 0 0 2 0
48.27.3.8 Deposito 48.27 2 977104.6339 997539.7906 Circular 0 1 0 0 0 0
48.27A.3.8 Deposito 48.27A 2 977104.0378 997540.2686 Circular 0 1 0 0 0 0
48.30.3.13 Deposito 48.3 2 977101.9032 997535.2733 NA 0 0 0 0 0 0
48.31.3.8 Deposito 48.31 2 977108.7866 997531.595 Circular 0 1 0 0 1 0
48.33.3.12 Deposito 48.33 2 977104.0799 997530.0286 Irregular 0 1 0 0 4 0
48.35.5.15 Indefinido 48.35 2 977101.1451 997530.4195 Circular 0 1 0 0 3 0
48.38.3.12 Deposito 48.38 2 977094.3409 997520.9393 Irregular 0 1 0 0 1 0
48.42.5.19 Indefinido 48.42 2 977106.6296 997520.6277 Irregular 0 1 0 0 4 0
48.43.3.9 Deposito 48.43 2 977106.2029 997522.6799 Oval 0 1 0 0 0 0
48.44.3.8 Deposito 48.44 2 977102.2891 997526.0673 Circular 0 1 0 0 0 0
48.45.6.21 Negativo 48.45 2 977100.7767 997525.89 Circular 0 0 0 0 0 0
48.46.6.24 Negativo 48.46 2 977099.1094 997530.8221 Irregular 0 0 0 0 0 0
48.47.3.12 Deposito 48.47 2 977104.8745 997524.7656 Irregular 0 1 0 0 0 0
48.48.3.9 Deposito 48.48 2 977105.5228 997523.5192 Oval 0 1 2 0 1 0
48.49.3.8 Deposito 48.49 2 977104.4098 997523.0704 Circular 0 0 0 0 0 0
48.5.6.22 Negativo 48.5 2 977106.8285 997538.9463 Oval 0 0 0 0 0 0
48.50.3.8 Deposito 48.5 2 977106.9696 997522.9043 Circular 0 1 0 0 0 0
48.51.3.8 Deposito 48.51 2 977095.0946 997525.348 Circular 0 1 0 0 0 0
48.53.3.8 Deposito 48.53 2 977102.5507 997522.5626 Circular 0 7 0 0 0 0
48.53A.3.7 Deposito 48.53A 2 977103.2481 997522.0394 Rectangular 0 1 0 0 0 0
48.54.5.16 Indefinido 48.54 2 977098.7866 997521.6716 Oval 2 1 0 0 0 0
48.60.3.12 Deposito 48.6 2 977096.7581 997537.5351 Irregular 0 0 0 0 0 0
48.61.3.9 Deposito 48.61 2 977110.3168 997523.9386 Oval 0 3 0 0 0 0
48.7.3.8 Deposito 48.7 2 977109.1703 997525.1256 Circular 0 1 0 0 0 0
48A.11.5.16 Indefinido 48A.11 2 977103.5616 997544.2658 Oval 0 1 0 0 0 0
48A.2.3.9.2 Deposito 48A.2 2 977104.1338 997542.9903 Oval 0 1 0 0 0 0
48A.2A.3.12 Deposito 48A.2A 2 977105.1032 997543.2099 Irregular 0 4 2 0 5 0
48A.3.5.15 Indefinido 48A.3 2 977103.0737 997540.2125 Circular 0 0 0 0 0 0
48A.4.5.15 Indefinido 48A.4 2 977103.063 997541.2339 Circular 0 0 0 0 0 0
48A.5.5.16 Indefinido 48A.5 2 977097.8523 997539.2839 Oval 0 0 0 0 0 0
48A.6.5.15 Indefinido 48A.6 2 977094.3303 997539.8632 Circular 0 0 0 0 0 0
48A.7.5.16 Indefinido 48A.7 2 977101.4948 997544.9051 Oval 0 1 0 0 0 0
48A.8.5.16 Indefinido 48A.8 2 977096.7745 997538.7627 Oval 0 0 0 0 0 0
49.1.3.8.2 Deposito 49.1 2 977114.8295 997507.0471 Circular 4 5 0 0 12 0
49.11.5.16 Indefinido 49.11 2 977112.0446 997516.2933 Oval 1 1 0 0 0 0
49.12.3.9.2 Deposito 49.12 2 977112.215 997519.662 Oval 17 3 10 0 0 0
49.13.3.12 Deposito 49.13 2 977111.4501 997520.0112 Irregular 2 2 0 0 0 0
49.15.6.21 Negativo 49.15 2 977104.5321 997506.9337 Circular 2 3 0 0 0 0
49.20.3.8 Deposito 49.2 2 977114.0191 997502.5293 Circular 0 4 30 0 1 0
49.21.3.8 Deposito 49.21 2 977101.4617 997502.1877 Circular 2 1 0 0 3 0
49.25.3.8 Deposito 49.25 2 977101.3802 997506.6118 Circular 1 1 0 0 0 0
49.3.3.8 Deposito 49.3 2 977111.0377 997503.2169 Circular 12 2 0 0 41 0
49.30.3.8 Deposito 49.3 2 977109.6692 997501.7173 Circular 1 3 0 0 5 0
49.36.6.22 Negativo 49.36 2 977105.7836 997514.1108 Oval 0 0 0 0 0 0
49.37.3.8 Deposito 49.37 2 977103.2952 997513.6384 Circular 0 1 0 0 0 0
49.38.3.8 Deposito 49.38 2 977111.9587 997518.1213 Circular 0 1 0 0 1 0
49.41.3.8 Deposito 49.41 2 977110.7545 997518.3163 Circular 2 2 0 0 0 0
49.61.3.9 Deposito 49.61 2 977104.2541 997512.3811 Oval 1 1 0 0 0 0
49.62.3.9 Deposito 49.62 2 977103.6765 997504.6225 Oval 0 0 0 0 0 0
49.65.3.8 Deposito 49.65 2 977101.3633 997502.5356 Circular 0 1 0 0 0 0
49.69.5.15 Indefinido 49.69 2 977093.5812 997515.9974 Circular 1 1 0 0 0 0
49.70.3.8 Deposito 49.7 2 977101.8302 997499.3337 Circular 0 9 0 0 0 0
49.71.5.16 Indefinido 49.71 2 977096.9631 997509.9435 Oval 0 0 0 0 0 0
49.84.3.8 Deposito 49.84 2 977109.6494 997516.6748 Circular 0 0 0 0 21 0
49.87.3.8 Deposito 49.87 2 977110.7145 997502.1157 Circular 0 1 0 0 0 0
49.88.5.15 Indefinido 49.88 2 977106.3414 997512.3514 Circular 2 1 0 0 0 0
49.89.3.8 Deposito 49.89 2 977111.9557 997502.3866 Circular 2 1 0 0 0 0
49.93.3.10 Deposito 49.93 2 977103.7058 997506.1079 Oval 0 0 0 0 0 0
49.94.3.13 Deposito 49.94 2 977096.9958 997508.948 NA 0 13 0 0 2 1
4A.21.3.8 Deposito 4A.21 4 977185.6563 997501.6785 Circular 1 1 0 0 0 0
4A.31.6.21 Negativo 4A.31 4 977186.4954 997505.2047 Circular 0 4 0 0 0 0
4A.38.5.15 Indefinido 4A.38 4 977194.2915 997513.4547 Circular 0 1 0 0 0 0
4A.48.6.21 Negativo 4A.48 4 977180.6928 997509.763 Circular 0 0 0 0 0 0
4A.49C.3.12 Deposito 4A.49C 4 977183.283 997500.4642 Irregular 0 0 0 0 0 0
4A.50.5.19 Indefinido 4A.50 4 977178.9836 997497.3064 Irregular 1 2 0 0 3 0
4A.60.3.7 Deposito 4A.60 4 977176.9593 997504.5471 Rectangular 0 0 0 0 0 0
4A.61A.6.24 Negativo 4A.61A 4 977179.1214 997504.7161 Irregular 0 1 0 0 0 0
4A.62A.3.12 Deposito 4A.62A 4 977178.9921 997499.2039 Irregular 0 0 0 0 0 0
4A.68.3.8 Deposito 4A.68 4 977185.0198 997504.7134 Circular 0 6 0 0 1 0
4A.73.5.19 Indefinido 4A.73 4 977173.3378 997506.5846 Irregular 4 5 0 0 2 0
4B.10.5.15 Indefinido 4B.10 4 977169.5234 997521.1265 Circular 0 0 0 0 0 0
4B.11.6.21 Negativo 4B.11 4 977169.5963 997517.0173 Circular 0 0 0 0 0 0
4B.13.6.21.1 Negativo 4B.13 4 977167.192 997520.8611 Circular 0 0 0 0 0 0
4B.16.5.16 Indefinido 4B.16 4 977169.9724 997510.8462 Oval 0 0 0 0 0 0
4B.18.3.8.3 Deposito 4B.18 4 977172.2092 997524.5966 Circular 0 1 0 0 0 0
4B.3.5.17 Indefinido 4B.3 4 977171.4134 997520.8209 Oval 2 1 0 0 0 0
4B.6.5.15 Indefinido 4B.6 4 977170.3629 997522.5309 Circular 0 0 0 0 0 0
4B.7.5.15 Indefinido 4B.7 4 977169.6118 997519.4143 Circular 0 1 0 0 0 0
4B.9.6.24 Negativo 4B.9 4 977171.1527 997512.567 Irregular 0 0 0 0 0 0
4C.28.3.8 Deposito 4C.28 4 977200.3504 997525.6695 Circular 1 2 0 0 0 0
4C.45A.3.8.3 Deposito 4C.45A 4 977202.6945 997529.1256 Circular 0 1 0 0 0 0
4C.45B.3.8 Deposito 4C.45B 4 977203.1627 997530.3101 Circular 0 0 0 0 0 0
4C.48.3.8 Deposito 4C.48 4 977197.9012 997534.2443 Circular 12 1 0 0 0 0
4C.49.5.19 Indefinido 4C.49 4 977204.6702 997526.735 Irregular 0 0 0 0 0 0
4C.50.3.9 Deposito 4C.50 4 977205.7278 997526.6496 Oval 8 4 0 0 1 0
4C.51A.3.8 Deposito 4C.51A 4 977205.1663 997522.4889 Circular 1 0 0 0 2 0
4C.51B.3.7 Deposito 4C.51B 4 977206.0578 997522.6737 Rectangular 0 0 0 0 0 0
4C.53.3.9 Deposito 4C.53 4 977204.872 997521.3775 Oval 32 2 0 0 2 1
4C.58.5.19 Indefinido 4C.58 4 977206.6375 997526.0172 Irregular 0 0 0 0 0 0
4C.59.3.12 Deposito 4C.59 4 977204.9234 997525.6715 Irregular 0 0 0 0 0 0
4C.6.3.8.1 Deposito 4C.6 4 977196.3856 997517.0237 Circular 57 22 0 0 0 0
4C.60.5.19 Indefinido 4C.60 4 977201.4755 997539.4486 Irregular 0 0 0 0 0 0
4C.61.5.19 Indefinido 4C.61 4 977198.7738 997537.5747 Irregular 0 0 0 0 0 0
4C.62.5.19 Indefinido 4C.62 4 977196.9596 997537.9678 Irregular 0 0 0 0 0 0
4C.63.3.8 Deposito 4C.63 4 977192.8782 997533.9619 Circular 1 1 0 0 0 0
4C.64.3.8.1 Deposito 4C.64 4 977206.7087 997521.9475 Circular 16 3 0 0 8 0
4D.7A.5.15 Indefinido 4D.7A 4 977199.6644 997509.248 Circular 0 1 0 0 1 0
4E.1.5.16 Indefinido 4E.1 4 977203.6719 997504.8349 Oval 0 0 0 0 0 0
4E.10.3.10.1 Deposito 4E.10 4 977210.6036 997521.7255 Oval 31 10 2 0 2 1
4E.11.3.8 Deposito 4E.11 4 977213.3725 997517.3013 Circular 3 1 0 0 0 0
4E.14.3.9 Deposito 4E.14 4 977212.4036 997523.0982 Oval 2 3 0 0 0 1
4E.15.3.10.1 Deposito 4E.15 4 977211.01 997522.636 Oval 31 11 3 0 2 0
4E.16.3.9.2 Deposito 4E.16 4 977212.1473 997521.8606 Oval 10 6 0 0 0 1
4E.3.3.8 Deposito 4E.3 4 977213.9231 997521.2868 Circular 1 1 0 0 2 0
4E.5.5.16 Indefinido 4E.5 4 977215.9956 997517.0446 Oval 0 0 0 0 0 0
4E.7.3.12 Deposito 4E.7 4 977211.2271 997516.8219 Irregular 66 29 0 0 0 0
4F.10.6.21 Negativo 4F.10 4 977206.2135 997535.8148 Circular 0 0 0 0 0 0
4F.16.6.21 Negativo 4F.16 4 977206.3227 997538.1126 Circular 0 1 0 0 0 0
4F.17.6.21 Negativo 4F.17 4 977205.5411 997538.1799 Circular 0 0 0 0 0 0
4F.2.3.8 Deposito 4F.2 4 977206.4172 997530.3835 Circular 6 5 0 0 0 0
4F.21.3.9 Deposito 4F.21 4 977208.2863 997533.8437 Oval 0 1 0 0 0 1
4F.3.3.9 Deposito 4F.3 4 977205.9763 997534.9796 Oval 2 1 0 0 0 0
4F.4A.4B.3.10.1 Deposito 4F.4A.4B 4 977206.6282 997533.2914 Oval 11 12 0 0 0 0
4F.7.5.19 Indefinido 4F.7 4 977190.9226 997539.0341 Irregular 1 1 0 0 11 0
4F.8A.3.12 Deposito 4F.8A 4 977209.9076 997532.822 Irregular 5 4 0 0 0 0
4F.8B.3.12 Deposito 4F.8B 4 977209.0546 997533.4843 Irregular 0 9 0 0 0 0
4F.9.3.8 Deposito 4F.9 4 977208.6464 997534.8254 Circular 0 1 0 0 0 0
4G.17.5.14 Indefinido 4G.17 4 977181.3193 997537.9224 Rectangular 0 1 0 0 0 0
4G.19.5.14 Indefinido 4G.19 4 977180.2296 997535.8776 Rectangular 0 1 10 0 0 0
4G.21.5.15 Indefinido 4G.21 4 977182.0406 997533.7462 Circular 0 1 0 0 0 0
4G.26C.5.15 Indefinido 4G.26C 4 977178.6035 997534.1263 Circular 0 1 0 0 0 0
4G.27.5.15 Indefinido 4G.27 4 977177.9287 997531.4061 Circular 0 0 0 0 0 0
4G.28C.5.16 Indefinido 4G.28C 4 977175.8385 997531.0685 Oval 0 0 0 0 0 0
4G.31.6.21 Negativo 4G.31 4 977175.93 997536.2132 Circular 0 0 0 0 0 0
4G.37.5.15 Indefinido 4G.37 4 977172.3688 997530.0532 Circular 0 0 0 0 0 0
4G.39.5.15 Indefinido 4G.39 4 977170.6571 997535.1175 Circular 0 0 0 0 0 0
4G.4.5.19 Indefinido 4G.4 4 977188.6785 997537.8081 Irregular 0 1 0 0 0 0
4G.42.6.22 Negativo 4G.42 4 977189.1197 997539.1309 Oval 0 0 0 0 0 0
4G.7.5.14 Indefinido 4G.7 4 977186.6033 997536.9458 Rectangular 0 0 0 0 0 0
4G.9.5.15 Indefinido 4G.9 4 977184.0135 997538.6068 Circular 0 1 0 0 0 0
50.14.3.8 Deposito 50.14 2 977115.2072 997489.4623 Circular 15 15 0 0 0 0
50.2.3.8 Deposito 50.2 2 977117.4931 997497.3616 Circular 0 0 0 0 0 0
50.22.3.13 Deposito 50.22 2 977106.904 997498.3176 NA 0 2 0 0 1 0
50.24.5.15 Indefinido 50.24 2 977108.9376 997493.8896 Circular 0 1 0 0 2 0
50.28.3.8 Deposito 50.28 2 977105.2546 997497.5074 Circular 5 7 0 0 15 1
50.30.3.12 Deposito 50.3 2 977109.3306 997484.3238 Irregular 6 2 0 0 0 0
50.4.3.8 Deposito 50.4 2 977116.6286 997500.2782 Circular 7 1 0 0 7 0
50.48.3.9 Deposito 50.48 2 977118.6835 997485.8819 Oval 1 8 0 0 0 0
50.5.3.9 Deposito 50.5 2 977115.6008 997495.3235 Oval 23 2 0 0 6 1
50.53.3.8 Deposito 50.53 2 977100.5886 997491.4503 Circular 0 2 0 0 0 0
50.56.5.15 Indefinido 50.56 2 977105.3285 997493.8605 Circular 1 1 0 0 2 0
50.57.3.8 Deposito 50.57 2 977099.0448 997496.3923 Circular 1 1 0 0 1 0
50.60.5.19 Indefinido 50.6 2 977108.4882 997485.7509 Irregular 0 1 0 0 0 0
50.65.3.8 Deposito 50.65 2 977105.0082 997485.3959 Circular 0 1 0 0 0 0
50.67.5.15 Indefinido 50.67 2 977105.5221 997490.4927 Circular 0 1 0 0 0 0
50.68.3.9 Deposito 50.68 2 977103.9397 997488.0809 Oval 0 2 0 0 0 0
50.7.3.7 Deposito 50.7 2 977120.0997 997483.8601 Rectangular 32 3 0 0 0 0
50.8.3.13 Deposito 50.8 2 977112.0761 997499.8799 NA 0 0 0 0 0 0
50.9.6.21 Negativo 50.9 2 977111.8881 997500.5479 Circular 0 1 0 0 0 0
51.1.5.16 Indefinido 51.1 2 977106.4143 997466.7261 Oval 0 1 0 0 0 0
51.11.5.15 Indefinido 51.11 2 977107.9867 997473.5826 Circular 0 0 0 0 0 0
51.12.6.22 Negativo 51.12 2 977107.1942 997473.6901 Oval 0 0 0 0 0 0
51.13.5.15 Indefinido 51.13 2 977106.8261 997475.2998 Circular 0 0 0 0 0 0
51.14.3.13 Deposito 51.14 2 977103.7776 997477.2306 NA 0 3 0 0 0 0
51.15.5.15 Indefinido 51.15 2 977122.245 997482.1047 Circular 2 1 0 0 0 0
51.16.3.8 Deposito 51.16 2 977110.4253 997466.4961 Circular 0 1 0 0 0 0
51.17.3.8 Deposito 51.17 2 977105.4329 997469.5703 Circular 0 1 0 0 0 0
51.2.5.15 Indefinido 51.2 2 977117.991 997477.8931 Circular 2 3 0 0 0 0
51.21.5.15 Indefinido 51.21 2 977114.3303 997477.295 Circular 0 2 0 0 0 0
51.23.3.9 Deposito 51.23 2 977116.1087 997465.6293 Oval 0 1 0 0 1 0
51.24.5.15 Indefinido 51.24 2 977114.37 997474.2421 Circular 0 1 0 0 0 0
51.29.5.15 Indefinido 51.29 2 977105.6796 997475.1237 Circular 0 0 0 0 0 0
51.33.3.9 Deposito 51.33 2 977103.6422 997475.6022 Oval 2 1 0 0 1 0
51.35.3.12 Deposito 51.35 2 977114.5582 997460.5429 Irregular 0 5 0 0 2 0
51.36.3.12 Deposito 51.36 2 977113.0629 997460.3111 Irregular 0 0 0 0 1 0
51.37.3.13 Deposito 51.37 2 977121.6467 997471.6203 NA 0 2 0 0 1 0
51.38.3.13 Deposito 51.38 2 977118.6073 997470.8493 NA 4 1 36 0 0 0
51.4.3.9 Deposito 51.4 2 977116.961 997467.7246 Oval 0 0 0 0 0 0
51.40.3.13 Deposito 51.4 2 977117.6694 997463.6694 NA 0 2 0 0 2 0
51.41.3.12 Deposito 51.41 2 977108.0439 997462.2463 Irregular 0 0 0 0 0 0
51.44.3.13 Deposito 51.44 2 977114.692 997463.0553 NA 0 2 0 0 0 0
51.5.3.8 Deposito 51.5 2 977107.9971 997478.6606 Circular 0 0 0 0 0 0
51.8.3.8 Deposito 51.8 2 977106.5024 997477.2669 Circular 0 1 0 0 0 0
52.10.5.15 Indefinido 52.1 2 977112.964 997456.5896 Circular 0 0 0 0 0 0
52.11.3.9 Deposito 52.11 2 977112.1019 997451.9734 Oval 2 10 11 0 0 0
52.12.5.16 Indefinido 52.12 3 977126.6108 997451.5915 Oval 0 1 0 0 0 0
52.15.5.15 Indefinido 52.15 2 977109.6655 997453.7141 Circular 2 0 0 0 0 0
52.17.3.8 Deposito 52.17 2 977119.4898 997450.886 Circular 15 5 0 0 1 0
52.19.5.18 Indefinido 52.19 3 977119.9813 997442.1226 Cuadrangular 0 1 0 0 0 0
52.21.3.8 Deposito 52.21 2 977118.2026 997459.9375 Circular 0 1 0 0 0 0
52.22.3.8 Deposito 52.22 2 977118.2091 997461.1214 Circular 4 1 0 0 0 0
52.25.5.15 Indefinido 52.25 2 977113.5549 997459.3123 Circular 0 0 0 0 0 0
52.26.5.15 Indefinido 52.26 2 977114.939 997459.4817 Circular 2 1 0 0 0 0
52.28.6.22 Negativo 52.28 3 977117.7094 997441.2328 Oval 2 0 0 0 0 0
52.3.3.12 Deposito 52.3 2 977117.6003 997458.6671 Irregular 0 1 0 0 0 0
52.30.5.16 Indefinido 52.3 2 977118.6514 997449.58 Oval 4 2 0 0 0 0
52.4.3.13 Deposito 52.4 2 977116.0629 997458.4982 NA 12 3 0 0 0 0
52.5.5.15 Indefinido 52.5 2 977120.2556 997452.7598 Circular 0 0 0 0 0 0
52.9.5.15 Indefinido 52.9 3 977127.3069 997448.3417 Circular 2 0 0 0 0 0
53.1.3.8 Deposito 53.1 3 977113.641 997439.3742 Circular 0 1 0 0 0 0
53.14.5.15 Indefinido 53.14 3 977116.0271 997428.5243 Circular 0 1 0 0 0 0
53.16.3.8 Deposito 53.16 3 977125.4078 997433.0397 Circular 0 2 0 0 0 0
53.18.6.22 Negativo 53.18 3 977131.8955 997435.4291 Oval 0 1 0 0 0 0
53.2.5.18 Indefinido 53.2 3 977132.7815 997424.4223 Cuadrangular 0 1 0 0 0 0
53.21.5.16 Indefinido 53.21 3 977129.7075 997431.6968 Oval 0 0 0 0 0 0
53.24.5.15 Indefinido 53.24 3 977127.3703 997433.7759 Circular 0 1 0 0 0 0
53.28.5.16 Indefinido 53.28 3 977129.2377 997432.3742 Oval 0 0 0 0 0 0
53.3.5.15 Indefinido 53.3 3 977114.7263 997434.5941 Circular 0 0 0 0 0 0
53.32.3.9 Deposito 53.32 3 977127.7525 997427.0613 Oval 0 5 0 0 1 1
53.33.5.15 Indefinido 53.33 3 977122.3499 997428.6926 Circular 0 0 0 0 0 0
53.34.5.16 Indefinido 53.34 3 977127.7099 997428.1352 Oval 0 2 0 0 0 0
53.35.5.15 Indefinido 53.35 3 977122.716 997431.547 Circular 0 1 0 0 0 0
53.36.3.12 Deposito 53.36 3 977125.6703 997426.5199 Irregular 0 5 0 0 0 0
53.37.3.12 Deposito 53.37 3 977126.1458 997427.5365 Irregular 0 1 0 0 0 0
53.39.3.8 Deposito 53.39 3 977124.7721 997429.1611 Circular 0 1 0 0 0 0
53.40.5.15 Indefinido 53.4 3 977116.4736 997423.714 Circular 0 1 0 0 0 0
53.41.6.22 Negativo 53.41 3 977113.3803 997436.1954 Oval 0 0 0 0 0 0
53.45.5.15 Indefinido 53.45 3 977118.4613 997427.0951 Circular 0 0 0 0 0 0
53.46.3.12 Deposito 53.46 3 977126.0052 997429.7308 Irregular 0 1 4 0 0 0
53.5.5.16 Indefinido 53.5 3 977131.508 997424.901 Oval 0 0 0 0 0 0
53.6.5.16 Indefinido 53.6 3 977132.1576 997425.394 Oval 0 2 0 0 0 0
53.7.3.9 Deposito 53.7 3 977128.7734 997437.3882 Oval 0 1 0 0 0 0
53.9.6.22 Negativo 53.9 3 977114.2345 997430.8306 Oval 0 1 0 0 0 0
54.10.5.16 Indefinido 54.1 3 977126.3151 997419.4434 Oval 4 2 0 0 0 0
54.13.6.24 Negativo 54.13 3 977129.0626 997422.3522 Irregular 0 0 0 0 0 0
54.15.5.18 Indefinido 54.15 3 977131.5544 997420.8511 Cuadrangular 7 3 9 0 0 0
54.16.3.12 Deposito 54.16 3 977132.5316 997421.7063 Irregular 6 8 0 0 0 0
54.17.5.15 Indefinido 54.17 3 977134.7307 997423.2586 Circular 0 0 0 0 0 0
54.18.3.8 Deposito 54.18 3 977136.734 997422.3562 Circular 0 4 0 0 0 0
54.18A.5.15 Indefinido 54.18A 3 977136.3549 997421.1171 Circular 7 6 0 0 0 0
54.18B.5.15 Indefinido 54.18B 3 977135.9691 997424.0597 Circular 5 0 0 0 0 0
54.19.3.8 Deposito 54.19 3 977134.9111 997421.1961 Circular 0 3 10 0 0 0
54.2.5.18 Indefinido 54.2 3 977118.6255 997418.1805 Cuadrangular 19 7 0 0 0 0
54.20.3.8 Deposito 54.2 3 977137.3011 997419.6861 Circular 8 1 0 0 0 0
54.22.23.3.9 Deposito 54.22.23 3 977137.3418 997415.9949 Oval 20 14 0 0 1 0
54.28.6.22 Negativo 54.28 3 977137.5191 997411.6229 Oval 0 0 0 0 0 0
54.37.6.22 Negativo 54.37 3 977123.2807 997410.4285 Oval 0 0 0 0 0 0
54.39.6.21 Negativo 54.39 3 977120.7458 997407.4356 Circular 0 1 0 0 0 0
54.4.3.8 Deposito 54.4 3 977118.3817 997416.5683 Circular 1 1 0 0 0 0
54.41.3.13 Deposito 54.41 3 977124.4793 997406.9925 NA 1 1 0 0 0 0
54.46.47.3.13 Deposito 54.46.47 3 977121.4861 997403.9596 NA 1 2 0 0 0 0
54.48.3.12 Deposito 54.48 3 977122.63 997403.4952 Irregular 0 1 0 0 0 0
54.51.3.12 Deposito 54.51 3 977123.0995 997401.3553 Irregular 0 0 0 0 0 0
54.53.3.8 Deposito 54.53 3 977126.8114 997402.0393 Circular 3 1 0 0 0 0
54.54.5.16 Indefinido 54.54 3 977127.681 997403.2443 Oval 0 0 0 0 0 0
54.57.3.9 Deposito 54.57 3 977127.9016 997404.8288 Oval 2 1 0 0 0 0
54.6.3.9 Deposito 54.6 3 977122.9399 997420.4823 Oval 0 1 0 0 0 0
54.60.3.8 Deposito 54.6 3 977129.3326 997403.7224 Circular 7 1 0 0 0 0
54.61.3.9 Deposito 54.61 3 977130.5608 997402.8805 Oval 1 1 0 0 0 0
54.66.3.8 Deposito 54.66 3 977132.7988 997406.3349 Circular 8 5 0 0 0 0
