Corte Cuadricula Nivel Tipos_Ceramicos Diametro Forma
4 L14 1 Funza_Cuarzo_Abundante 12 Cuenco
4 L14 1 Funza_Cuarzo_Abundante 20 Cuenco
4 N15 1 Desgrasante_Gris 22 Olla
4 N15 1 Funza_Cuarzo_Abundante 30 Cuenco
4 N15 1 Funza_Cuarzo_Abundante 22 Cuenco
4 N13 1 Desgrasante_Gris 16 Olla
4 N13 1 Funza_Cuarzo_Abundante 42 Cuenco
4 N12 1 Desgrasante_Gris 12 Olla
4 N11 1 Desgrasante_Gris 26 Cuenco
4 N8 1 Desgrasante_Gris 22 Cuenco
4 N7 1 Desgrasante_Gris 6 Cuenco
4 N7 1 Funza_Cuarzo_Abundante 20 Cuenco
4 N6 1 Funza_Cuarzo_Abundante 20 Olla
4 N6 1 Funza_Cuarzo_Fino 28 Cuenco
4 N6 1 Mosquera_Rojo_Inciso 22 Olla
4 N5 1 Desgrasante_Gris 8 Cuenco
4 N5 1 Funza_Cuarzo_Abundante 10 Cuenco
4 N5 1 Funza_Cuarzo_Abundante 16 Cuenco
4 N4 1 Funza_Cuarzo_Abundante 28 Cuenco
4 N1 1 Desgrasante_Gris 8 Olla
4 N1 1 Funza_Cuarzo_Abundante 22 Olla
4 N1 1 Mosquera_Roca_Triturada 18 Olla
4 N 1 Funza_Cuarzo_Abundante 14 Olla
4 M15 1 Funza_Cuarzo_Abundante 36 Cuenco
4 M15 1 Funza_Cuarzo_Abundante 14 Olla
4 M13 1 Desgrasante_Gris 14 Olla
4 M13 1 Desgrasante_Gris 16 Cuenco
4 M12 1 Desgrasante_Gris 24 Cuenco
4 M12 1 Desgrasante_Gris 28 Olla
4 M12 1 Funza_Cuarzo_Abundante 42 Cuenco
4 M12 1 Funza_Cuarzo_Abundante 50 Olla
4 N5 1 Guatavita_Desgrasante_Tiesto 22 Cuenco
4 M5 2 Funza_Cuarzo_Abundante 16 Olla
4 M3 2 Mosquera_Roca_Triturada 12 Olla
4 O1 2 Funza_Cuarzo_Abundante 20 Olla
4 N15 2 Funza_Cuarzo_Abundante 20 Olla
4 N8 2 Desgrasante_Gris 12 Olla
4 N8 2 Funza_Cuarzo_Abundante 16 Olla
4 N6 2 Funza_Cuarzo_Abundante 10 Olla
4 N6 2 Funza_Cuarzo_Abundante 12 Olla
4 A3 2 Funza_Cuarzo_Abundante 10 Cuenco
4 M4 3 Desgrasante_Gris 14 Cuenco
4 M4 3 Funza_Cuarzo_Abundante 16 Cuenco
4 M 3 Desgrasante_Gris 36 Cuenco
4 Q14 1 Desgrasante_Gris 18 Indeterminado
4 H15 1 Desgrasante_Gris 36 Cuenco
4 H2 1 Desgrasante_Gris 8 Cuenco
4 H3 1 Funza_Cuarzo_Abundante NA Cuenco
4 H3 1 Funza_Cuarzo_Abundante 12 Cuenco
4 H7 1 Desgrasante_Gris 22 Olla
4 X4 1 Desgrasante_Gris NA Cuenco
4 S7 1 Funza_Cuarzo_Abundante 10 Cuenco
4 R 1 Mosquera_Roca_Triturada 16 Cuenco
4 O15 1 Funza_Cuarzo_Abundante 20 Cuenco
4 H9 1 Desgrasante_Gris NA Olla
4 H3 1 Mosquera_Roca_Triturada 18 Cuenco
4 H7 1 Funza_Cuarzo_Abundante 16 Cuenco
4 P14 1 Desgrasante_Gris 20 Olla
4 H8 1 Funza_Cuarzo_Abundante 34 Cuenco
4 P14 1 Desgrasante_Gris NA Olla
4 P5 1 Desgrasante_Gris 16 Olla
4 U13 1 Funza_Cuarzo_Abundante 18 Olla
4 U13 1 Funza_Cuarzo_Abundante NA Olla
4 U13 1 Mosquera_Roca_Triturada 10 Olla
4 H9 1 Desgrasante_Gris 6 Cuenco
4 U12 1 Funza_Cuarzo_Abundante 16 Olla
4 H9 1 Funza_Cuarzo_Abundante 10 Cuenco
4 H9 1 Desgrasante_Gris NA Cuenco
4 U11 1 Funza_Cuarzo_Abundante 24 Olla
4 U11 1 Funza_Cuarzo_Abundante NA Olla
4 P1 1 Desgrasante_Gris 30 Cuenco
4 P1 1 Desgrasante_Gris 30 Cuenco
4 U9 1 Funza_Cuarzo_Abundante 26 Olla
4 P5 1 Desgrasante_Gris 16 Olla
4 P10 1 Funza_Cuarzo_Abundante 16 Cuenco
4 P5 1 Desgrasante_Gris NA Olla
4 P8 1 Desgrasante_Gris NA Olla
4 P10 1 Funza_Cuarzo_Abundante 14 Cuenco
4 P8 1 Desgrasante_Gris NA Olla
4 U7 1 Funza_Cuarzo_Abundante 12 Olla
4 U7 1 Funza_Cuarzo_Abundante 10 Olla
4 P12 1 Funza_Cuarzo_Abundante 24 Cuenco
4 P12 1 Funza_Cuarzo_Abundante 20 Cuenco
4 P9 1 Desgrasante_Gris NA Olla
4 P12 1 Funza_Cuarzo_Abundante 16 Cuenco
4 P14 1 Funza_Cuarzo_Abundante 28 Cuenco
4 U3 1 Funza_Cuarzo_Abundante NA Olla
4 P15 1 Desgrasante_Gris 12 Cuenco
4 P3 1 Funza_Cuarzo_Fino 26 Cuenco
4 P9 1 Desgrasante_Gris 20 Olla
4 P3 1 Funza_Cuarzo_Fino 26 Cuenco
4 Q15 1 Funza_Cuarzo_Abundante 26 Olla
4 P4 1 Mosquera_Rojo_Inciso 18 Cuenco
4 P6 1 Guatavita_Desgrasante_Tiesto 12 Cuenco
4 Q14 1 Funza_Cuarzo_Abundante 14 Olla
4 P6 1 Guatavita_Desgrasante_Tiesto 12 Cuenco
4 P7 1 Mosquera_Roca_Triturada 22 Cuenco
4 Q12 1 Funza_Cuarzo_Abundante 14 Olla
4 Q10 1 Funza_Cuarzo_Abundante 10 Cuenco
4 Q14 1 Guatavita_Desgrasante_Tiesto 30 Olla
4 Q11 1 Funza_Cuarzo_Abundante 8 Cuenco
4 U11 1 Funza_Cuarzo_Abundante 26 Indeterminado
4 Q11 1 Funza_Cuarzo_Abundante 18 Olla
4 Q11 1 Funza_Cuarzo_Abundante 16 Cuenco
4 Q11 1 Desgrasante_Gris 30 Cuenco
4 Q11 1 Funza_Cuarzo_Abundante 16 Cuenco
4 Q12 1 Mosquera_Roca_Triturada 14 Cuenco
4 Q13 1 Desgrasante_Gris 40 Cuenco
4 Q7 1 Funza_Cuarzo_Abundante 12 Olla
4 Q11 1 Desgrasante_Gris 12 Olla
4 Q14 1 Funza_Cuarzo_Abundante 26 Cuenco
4 Q9 1 Funza_Cuarzo_Abundante 18 Indeterminado
4 Q6 1 Desgrasante_Gris 16 Indeterminado
4 X4 1 Desgrasante_Gris 18 Olla
4 X4 1 Desgrasante_Gris 26 Cuenco
4 V9 1 Desgrasante_Gris 28 Olla
4 V9 1 Funza_Cuarzo_Abundante 12 Olla
4 V9 1 Funza_Cuarzo_Abundante 10 Cuenco
4 V9 1 Funza_Cuarzo_Abundante 6 Cuenco
4 V2 1 Desgrasante_Gris NA Olla
4 V2 1 Desgrasante_Gris 10 Cuenco
4 S7 1 Desgrasante_Gris 12 Olla
4 R3 1 Funza_Cuarzo_Abundante 10 Olla
4 O15 1 Desgrasante_Gris 14 Olla
4 O15 1 Funza_Cuarzo_Abundante 16 Cuenco
4 O14 1 Desgrasante_Gris 10 Olla
4 O14 1 Desgrasante_Gris 14 Cuenco
4 O14 1 Funza_Cuarzo_Abundante 18 Cuenco
4 O13 1 Funza_Cuarzo_Abundante 8 Cuenco
4 O13 1 Funza_Cuarzo_Abundante 12 Olla
4 O13 1 Funza_Cuarzo_Abundante 10 Cuenco
4 O7 1 Desgrasante_Gris NA Olla
4 O7 1 Desgrasante_Gris NA Olla
4 O7 1 Desgrasante_Gris 10 Olla
4 O7 1 Funza_Cuarzo_Abundante 12 Olla
4 O1 1 Desgrasante_Gris 16 Olla
4 X9 2 Funza_Cuarzo_Abundante 12 Cuenco
4 R15 2 Funza_Cuarzo_Abundante 8 Cuenco
4 U6 2 Zipaquira_Desgrasante_Tiesto 26 Olla
4 U7 2 Funza_Cuarzo_Abundante NA Olla
4 U6 2 Desgrasante_Gris NA Olla
4 U5 2 Funza_Cuarzo_Abundante 14 Cuenco
4 U4 2 Funza_Cuarzo_Abundante 6 Cuenco
4 U4 2 Funza_Cuarzo_Abundante 12 Cuenco
4 U3 2 Funza_Cuarzo_Abundante 18 Olla
4 U3 2 Desgrasante_Gris 12 Cuenco
4 U2 2 Funza_Cuarzo_Abundante 20 Olla
4 Q12 2 Funza_Cuarzo_Abundante NA Cuenco
4 Q10 2 Desgrasante_Gris 10 Cuenco
4 Q7 2 Mosquera_Roca_Triturada 26 Olla
4 V7 2 Funza_Cuarzo_Abundante 10 Cuenco
4 S2 2 Funza_Cuarzo_Abundante 10 Cuenco
4 S2 2 Funza_Cuarzo_Abundante 10 Cuenco
4 R15 2 Funza_Cuarzo_Abundante 14 Cuenco
4 O13 2 Funza_Cuarzo_Abundante NA Cuenco
4 O5 2 Desgrasante_Gris 12 Olla
4 O5 2 Funza_Cuarzo_Abundante 14 Olla
4 O3 2 Funza_Cuarzo_Abundante 12 Cuenco
4 U13 3 Funza_Cuarzo_Abundante 8 Olla
4 U1 3 Funza_Cuarzo_Abundante 18 Olla
4 Q11 3 Desgrasante_Gris NA Olla
4 Q11 3 Funza_Cuarzo_Abundante 16 Olla
4 Q4 3 Laminar_Duro NA Olla
4 S3 3 Mosquera_Roca_Triturada 12 Cuenco
4 O1 3 Funza_Cuarzo_Abundante 10 Cuenco
4 K7 5 Mosquera_Roca_Triturada 16 Cuenco
4 Y14 1 Guatavita_Desgrasante_Tiesto 32 Cuenco
4 Y14 1 Guatavita_Desgrasante_Tiesto 26 Olla
4 W11 1 Guatavita_Desgrasante_Tiesto 36 Cuenco
4 Y14 1 Desgrasante_Gris 20 Cuenco
4 V4 1 Desgrasante_Gris 42 Cuenco
4 V14 1 Funza_Cuarzo_Abundante 16 Cuenco
4 U15 1 Funza_Cuarzo_Abundante 10 Olla
4 Q15 1 Funza_Cuarzo_Abundante 14 Cuenco
4 Q3 1 Desgrasante_Gris NA Olla
4 Q4 1 Desgrasante_Gris NA Olla
4 Q6 1 Desgrasante_Gris NA Olla
4 Y15 1 Funza_Cuarzo_Abundante 28 Cuenco
4 Y15 1 Guatavita_Desgrasante_Tiesto 22 Olla
4 Z2 1 Desgrasante_Gris 24 Olla
4 Z2 1 Funza_Cuarzo_Abundante 18 Cuenco
4 X15 1 Funza_Cuarzo_Abundante 28 Olla
4 X15 1 Funza_Cuarzo_Abundante 24 Cuenco
4 X14 1 Funza_Cuarzo_Abundante 24 Olla
4 X13 1 Funza_Cuarzo_Abundante 32 Cuenco
4 X13 1 Funza_Cuarzo_Abundante 20 Cuenco
4 X13 1 Funza_Cuarzo_Abundante 18 Olla
4 X11 1 Funza_Cuarzo_Abundante 34 Cuenco
4 X11 1 Funza_Cuarzo_Abundante 10 Cuenco
4 X11 1 Funza_Cuarzo_Abundante 18 Olla
4 X10 1 Funza_Cuarzo_Abundante 30 Cuenco
4 X10 1 Funza_Cuarzo_Abundante 58 Cuenco
4 X10 1 Desgrasante_Gris 18 Cuenco
4 X9 1 Desgrasante_Gris 16 Olla
4 X9 1 Desgrasante_Gris 28 Olla
4 X9 1 Funza_Cuarzo_Abundante 28 Olla
4 X9 1 Funza_Cuarzo_Abundante 28 Olla
4 X7 1 Funza_Cuarzo_Abundante 8 Cuenco
4 X7 1 Desgrasante_Gris 18 Cuenco
4 X5 1 Desgrasante_Gris 18 Olla
4 X5 1 Funza_Cuarzo_Abundante 22 Olla
4 W15 1 Desgrasante_Gris 34 Olla
4 W15 1 Desgrasante_Gris 24 Cuenco
4 W15 1 Funza_Cuarzo_Abundante 16 Cuenco
4 W14 1 Funza_Cuarzo_Abundante 16 Olla
4 W14 1 Funza_Cuarzo_Abundante 20 Olla
4 W14 1 Funza_Cuarzo_Abundante 38 Cuenco
4 W13 1 Desgrasante_Gris 20 Olla
4 W12 1 Funza_Cuarzo_Abundante 18 Cuenco
4 W12 1 Funza_Cuarzo_Abundante 16 Cuenco
4 W11 1 Funza_Cuarzo_Abundante 12 Cuenco
4 W8 1 Desgrasante_Gris 24 Cuenco
4 W7 1 Desgrasante_Gris 28 Cuenco
4 W7 1 Desgrasante_Gris 18 Olla
4 W7 1 Desgrasante_Gris 18 Olla
4 W4 1 Funza_Cuarzo_Abundante 10 Cuenco
4 W4 1 Desgrasante_Gris 32 Cuenco
4 W4 1 Desgrasante_Gris 18 Cuenco
4 W3 1 Desgrasante_Gris 16 Olla
4 W2 1 Funza_Cuarzo_Abundante 28 Cuenco
4 V15 1 Funza_Cuarzo_Abundante 18 Cuenco
4 V14 1 Desgrasante_Gris 18 Cuenco
4 V14 1 Funza_Cuarzo_Abundante 24 Cuenco
4 V14 1 Funza_Cuarzo_Abundante 16 Olla
4 V13 1 Desgrasante_Gris 10 Cuenco
4 V13 1 Desgrasante_Gris 8 Cuenco
4 V13 1 Funza_Cuarzo_Abundante 18 Olla
4 V8 1 Desgrasante_Gris 12 Cuenco
4 V8 1 Funza_Cuarzo_Abundante 26 Olla
4 V8 1 Funza_Cuarzo_Abundante 16 Cuenco
4 V7 1 Desgrasante_Gris 24 Cuenco
4 V6 1 Mosquera_Roca_Triturada 22 Cuenco
4 V6 1 Mosquera_Roca_Triturada 20 Cuenco
4 V5 1 Desgrasante_Gris 28 Cuenco
4 V4 1 Desgrasante_Gris 24 Cuenco
4 V4 1 Desgrasante_Gris 16 Cuenco
4 Z9 1 Desgrasante_Gris 10 Olla
4 Z9 1 Desgrasante_Gris 14 Olla
4 Z 1 Funza_Cuarzo_Abundante 20 Olla
4 X12 1 Funza_Cuarzo_Abundante 24 Cuenco
4 Y14 2 Mosquera_Roca_Triturada 36 Cuenco
4 X3 2 Mosquera_Roca_Triturada 28 Olla
4 X14 2 Funza_Cuarzo_Abundante 22 Olla
4 Y14 2 Mosquera_Roca_Triturada 28 Cuenco
4 Y14 2 Mosquera_Rojo_Inciso 20 Cuenco
4 W9 2 Funza_Cuarzo_Abundante 22 Olla
4 X3 2 Mosquera_Roca_Triturada 26 Olla
4 X2 2 Desgrasante_Gris 18 Olla
4 W14 2 Desgrasante_Gris 34 Olla
4 W9 2 Funza_Cuarzo_Abundante 18 Olla
4 W2 2 Funza_Cuarzo_Abundante 16 Olla
4 X2 2 Guatavita_Desgrasante_Tiesto 16 Olla
4 X9 2 Desgrasante_Gris 10 Cuenco
4 X9 2 Desgrasante_Gris 16 Cuenco
4 X9 2 Desgrasante_Gris 8 Cuenco
4 X9 2 Funza_Cuarzo_Abundante 14 Cuenco
4 Y14 3 Funza_Cuarzo_Abundante 32 Olla
4 W14 3 Desgrasante_Gris 26 Cuenco
4 W3 3 Desgrasante_Gris 50 Olla
4 W1 3 Mosquera_Roca_Triturada 36 Cuenco
4 Y11 1 Guatavita_Desgrasante_Tiesto 24 Olla
4 T4 1 Zipaquira_Desgrasante_Tiesto 22 Olla
4 T7 1 Desgrasante_Gris 32 Indeterminado
4 T9 1 Desgrasante_Gris NA Cuenco
4 Y10 1 Funza_Cuarzo_Abundante 26 Cuenco
4 Y8 1 Funza_Cuarzo_Abundante 20 Cuenco
4 T13 1 Desgrasante_Gris 22 Cuenco
4 T7 1 Desgrasante_Gris 28 Cuenco
4 Y13 1 Desgrasante_Gris 32 Cuenco
4 T11 1 Funza_Cuarzo_Abundante 8 Cuenco
4 Y13 1 Desgrasante_Gris 30 Olla
4 Y13 1 Funza_Cuarzo_Abundante 20 Cuenco
4 Y12 1 Desgrasante_Gris NA Cuenco
4 T1 1 Desgrasante_Gris 22 Olla
4 T 1 Funza_Cuarzo_Abundante 20 Olla
4 T4 1 Funza_Cuarzo_Abundante NA Olla
4 T4 1 Funza_Cuarzo_Abundante 16 Olla
4 Y12 1 Desgrasante_Gris 26 Cuenco
4 Y12 1 Desgrasante_Gris NA Olla
4 Y11 1 Desgrasante_Gris 22 Olla
4 Y11 1 Mosquera_Roca_Triturada 36 Olla
4 Y10 1 Desgrasante_Gris NA Cuenco
4 Y9 1 Funza_Cuarzo_Fino 26 Olla
4 Y9 1 Funza_Cuarzo_Abundante 34 Olla
4 Y9 1 Funza_Cuarzo_Abundante 36 Cuenco
4 Y8 1 Funza_Cuarzo_Abundante 40 Cuenco
4 Y7 1 Desgrasante_Gris 38 Cuenco
4 Y7 1 Desgrasante_Gris NA Olla
4 Y7 1 Desgrasante_Gris 36 Cuenco
4 Y7 1 Funza_Cuarzo_Abundante 28 Olla
4 Y7 1 Funza_Cuarzo_Abundante NA Olla
4 Y7 1 Funza_Cuarzo_Abundante 24 Cuenco
4 Y7 1 Funza_Cuarzo_Abundante 20 Cuenco
4 Y6 1 Desgrasante_Gris NA Olla
4 Y6 1 Funza_Cuarzo_Abundante 22 Cuenco
4 Y5 1 Funza_Cuarzo_Abundante 26 Olla
4 Y4 1 Funza_Cuarzo_Abundante NA Olla
4 Y3 1 Funza_Cuarzo_Abundante 28 Cuenco
4 Y3 1 Funza_Cuarzo_Abundante 26 Cuenco
4 Y3 1 Funza_Cuarzo_Abundante 28 Olla
4 Y2 1 Desgrasante_Gris NA Cuenco
4 Y 1 Funza_Cuarzo_Abundante 18 Olla
4 T14 1 Desgrasante_Gris 22 Olla
4 T13 1 Desgrasante_Gris 22 Cuenco
4 T13 1 Desgrasante_Gris NA Olla
4 T12 1 Desgrasante_Gris 24 Cuenco
4 T11 1 Desgrasante_Gris 28 Cuenco
4 T11 1 Funza_Cuarzo_Abundante 20 Cuenco
4 T10 1 Desgrasante_Gris NA Cuenco
4 T10 1 Desgrasante_Gris 22 Cuenco
4 T10 1 Desgrasante_Gris NA Olla
4 T10 1 Desgrasante_Gris NA Cuenco
4 T7 1 Desgrasante_Gris NA Olla
4 T7 1 Funza_Cuarzo_Abundante 26 Olla
4 T7 1 Funza_Cuarzo_Abundante 26 Cuenco
4 T6 1 Desgrasante_Gris 36 Cuenco
4 T5 1 Desgrasante_Gris NA Cuenco
4 T5 1 Desgrasante_Gris NA Olla
4 T5 1 Desgrasante_Gris NA Cuenco
4 T13 1 Funza_Cuarzo_Abundante 20 Indeterminado
4 T10 1 Mosquera_Roca_Triturada 26 Indeterminado
4 T3 1 Desgrasante_Gris 30 Cuenco
4 T3 1 Funza_Cuarzo_Abundante 16 Olla
4 T2 1 Desgrasante_Gris NA Olla
4 Y13 2 Mosquera_Roca_Triturada 22 Cuenco
4 Y9 2 Desgrasante_Gris NA Cuenco
4 Y9 2 Desgrasante_Gris 22 Cuenco
4 Y8 2 Funza_Cuarzo_Abundante 32 Olla
4 T7 2 Desgrasante_Gris 26 Olla
4 Y2 2 Funza_Cuarzo_Abundante 26 Cuenco
4 Y11 2 Funza_Cuarzo_Abundante NA Olla
4 Y9 2 Desgrasante_Gris 28 Olla
4 Y9 2 Funza_Cuarzo_Abundante NA Olla
4 Y9 2 Funza_Cuarzo_Abundante 28 Olla
4 Y2 2 Desgrasante_Gris NA Cuenco
4 T7 2 Funza_Cuarzo_Abundante 12 Olla
4 T3 2 Desgrasante_Gris 26 Cuenco
4 T2 2 Mosquera_Roca_Triturada 24 Cuenco
4 T2 2 Desgrasante_Gris 10 Cuenco
4 Y11 3 Funza_Cuarzo_Abundante 14 Cuenco
4 Y11 3 Desgrasante_Gris 22 Olla
4 Y 3 Funza_Cuarzo_Abundante 12 Cuenco
4 T12 3 Mosquera_Roca_Triturada 24 Olla
4 T11 3 Mosquera_Roca_Triturada 26 Olla
4 Z6 1 Desgrasante_Gris 36 Olla
4 Q15 1 Funza_Cuarzo_Abundante 6 Cuenco
4 Q2 1 Desgrasante_Gris 20 Cuenco
4 Z14 1 Funza_Cuarzo_Abundante 34 Olla
4 Z14 1 Funza_Cuarzo_Abundante 46 Olla
4 Z13 1 Funza_Cuarzo_Abundante 10 Cuenco
4 Z13 1 Funza_Cuarzo_Abundante 20 Cuenco
4 Z13 1 Funza_Cuarzo_Abundante 22 Olla
4 Z12 1 Desgrasante_Gris 24 Cuenco
4 Z12 1 Desgrasante_Gris 34 Cuenco
4 Z11 1 Funza_Cuarzo_Abundante 22 Cuenco
4 Z4 1 Desgrasante_Gris 24 Cuenco
4 Z4 1 Desgrasante_Gris 26 Cuenco
4 Z4 1 Funza_Cuarzo_Abundante 34 Olla
4 Z14 1 Funza_Cuarzo_Abundante 34 Olla
4 Z14 1 Funza_Cuarzo_Abundante 46 Olla
4 Z13 1 Funza_Cuarzo_Abundante 10 Cuenco
4 Z13 1 Funza_Cuarzo_Abundante 20 Cuenco
4 Z13 1 Funza_Cuarzo_Abundante 22 Olla
4 Z12 1 Desgrasante_Gris 24 Cuenco
4 Z12 1 Desgrasante_Gris 34 Cuenco
4 Z11 1 Funza_Cuarzo_Abundante 22 Cuenco
4 Z6 1 Desgrasante_Gris 36 Olla
4 Z4 1 Desgrasante_Gris 24 Cuenco
4 Z4 1 Desgrasante_Gris 26 Cuenco
4 Z4 1 Funza_Cuarzo_Abundante 34 Olla
4 B1 2 Mosquera_Rojo_Inciso 10 Cuenco
4 Z5 2 Funza_Cuarzo_Abundante 36 Olla
4 Z2 2 Desgrasante_Gris 28 Olla
4 Z2 2 Funza_Cuarzo_Abundante 18 Olla
4 Z5 2 Funza_Cuarzo_Abundante 36 Olla
4 Z2 2 Desgrasante_Gris 28 Olla
4 Z2 2 Funza_Cuarzo_Abundante 18 Olla
4 Z11 3 Desgrasante_Gris 18 Cuenco
4 Z11 3 Desgrasante_Gris 18 Cuenco
4 J0 1 Guatavita_Desgrasante_Tiesto 34 Cuenco
4 D15 2 Funza_Cuarzo_Abundante 26 Cuenco
4 D6 2 Mosquera_Roca_Triturada 26 Cuenco
4 D2 3 Funza_Cuarzo_Abundante 6 Olla
4 E11 2 Funza_Cuarzo_Abundante 38 Cuenco
4 E13 2 Funza_Cuarzo_Abundante 26 Cuenco
4 R4 3 Raquira 14 Cuenco
4 B2 15 Funza_Cuarzo_Abundante 16 Cuenco
4 B2 15 Funza_Cuarzo_Abundante 26 Cuenco
4 N12 1 Desgrasante_Gris NA Copa
4 H14 2 Desgrasante_Gris 16 Olla
4 M12 1 Funza_Cuarzo_Abundante 30 Cuenco
4 M12 1 Funza_Cuarzo_Abundante 32 Cuenco
4 M11 1 Desgrasante_Gris 32 Cuenco
4 M11 1 Funza_Cuarzo_Abundante 30 Olla
4 M10 1 Desgrasante_Gris 34 Olla
4 M10 1 Funza_Cuarzo_Abundante 32 Cuenco
4 M10 1 Funza_Cuarzo_Abundante 16 Cuenco
4 M10 1 Funza_Cuarzo_Abundante 18 Cuenco
4 M10 1 Funza_Cuarzo_Abundante 26 Cuenco
4 M10 1 Funza_Cuarzo_Abundante 32 Cuenco
4 M10 1 Funza_Cuarzo_Abundante 42 Cuenco
4 M9 1 Desgrasante_Gris 10 Cuenco
4 M9 1 Desgrasante_Gris 12 Cuenco
4 M9 1 Desgrasante_Gris 18 Cuenco
4 M8 2 Desgrasante_Gris 8 Olla
4 M8 2 Funza_Cuarzo_Abundante 18 Olla
4 M7 1 Mosquera_Roca_Triturada 40 Cuenco
4 M7 1 Desgrasante_Gris 24 Cuenco
4 M6 1 Funza_Cuarzo_Abundante 40 Olla
4 M6 1 Funza_Cuarzo_Abundante 10 Olla
4 M5 1 Desgrasante_Gris 30 Cuenco
4 M4 3 Desgrasante_Gris 14 Olla
4 M4 1 Funza_Cuarzo_Abundante 16 Olla
4 M4 1 Mosquera_Roca_Triturada 16 Cuenco
4 M3 1 Roca_Triturada 8 Olla
4 M3 1 Desgrasante_Gris 12 Olla
4 M3 1 Funza_Cuarzo_Abundante 14 Cuenco
4 M2 1 Funza_Cuarzo_Abundante 20 Cuenco
4 M1 1 Funza_Cuarzo_Abundante 10 Olla
4 M1 1 Funza_Cuarzo_Abundante 20 Cuenco
4 M 3 Desgrasante_Gris 36 Cuenco
4 L14 1 Funza_Cuarzo_Abundante 10 Olla
4 L14 1 Funza_Cuarzo_Abundante 12 Olla
4 L14 1 Funza_Cuarzo_Abundante 20 Olla
4 N15 1 Desgrasante_Gris 22 Olla
4 N15 1 Funza_Cuarzo_Abundante 30 Cuenco
4 N15 1 Funza_Cuarzo_Abundante 22 Olla
4 N13 1 Desgrasante_Gris 16 Cuenco
4 N13 1 Funza_Cuarzo_Abundante 42 Cuenco
4 N12 1 Desgrasante_Gris 12 Olla
4 N11 1 Desgrasante_Gris 26 Cuenco
4 N8 2 Desgrasante_Gris 12 Olla
4 N8 2 Desgrasante_Gris 16 Olla
4 N8 1 Zipaquira_Desgrasante_Tiesto 36 Cuenco
4 N8 1 Desgrasante_Gris 22 Olla
4 N7 1 Desgrasante_Gris 6 Olla
4 N7 1 Funza_Cuarzo_Abundante 20 Olla
4 N6 2 Funza_Cuarzo_Abundante 12 Olla
4 N6 1 Funza_Cuarzo_Abundante 20 Cuenco
4 N6 1 Funza_Cuarzo_Fino 28 Cuenco
4 N6 1 Mosquera_Rojo_Inciso 22 Cuenco
4 N5 1 Guatavita_Desgrasante_Tiesto 22 Cuenco
4 N5 1 Desgrasante_Gris 8 Cuenco
4 N5 1 Funza_Cuarzo_Abundante 10 Cuenco
4 N5 1 Funza_Cuarzo_Abundante 16 Olla
4 N4 1 Funza_Cuarzo_Abundante 28 Olla
4 N3 2 Funza_Cuarzo_Abundante 22 Olla
4 N1 1 Desgrasante_Gris 8 Cuenco
4 N1 1 Funza_Cuarzo_Abundante 22 Olla
4 N1 1 Mosquera_Roca_Triturada 18 Cuenco
4 N 2 Funza_Cuarzo_Abundante 28 Olla
4 N 1 Funza_Cuarzo_Abundante 14 Olla
4 M15 1 Funza_Cuarzo_Abundante 36 Cuenco
4 M15 1 Funza_Cuarzo_Abundante 14 Cuenco
4 M13 1 Desgrasante_Gris 14 Olla
4 M13 1 Desgrasante_Gris 16 Cuenco
4 M12 1 Desgrasante_Gris 24 Olla
4 M12 1 Desgrasante_Gris 28 Olla
4 M12 1 Funza_Cuarzo_Abundante 42 Cuenco
4 M12 1 Funza_Cuarzo_Abundante 50 Cuenco
4 V2 3 Desgrasante_Gris 14 Cuenco
4 V2 3 Funza_Cuarzo_Abundante 16 Cuenco
4 V 2 Desgrasante_Gris 40 Olla
4 V 2 Funza_Cuarzo_Abundante 18 Olla
4 S15 2 Funza_Cuarzo_Abundante 4 Olla
4 S14 1 Desgrasante_Gris 16 Cuenco
4 S14 1 Desgrasante_Gris 38 Olla
4 S12 1 Funza_Cuarzo_Abundante 8 Olla
4 S12 1 Funza_Cuarzo_Abundante 12 Olla
4 S12 1 Funza_Cuarzo_Abundante 14 Olla
4 S12 1 Funza_Cuarzo_Abundante 20 Olla
4 S11 1 Desgrasante_Gris 18 Olla
4 S11 1 Desgrasante_Gris 38 Cuenco
4 S11 1 Funza_Cuarzo_Abundante 20 Cuenco
4 S10 1 Desgrasante_Gris 10 Olla
4 S10 1 Desgrasante_Gris 22 Olla
4 S10 1 Desgrasante_Gris 40 Olla
4 S9 1 Guatavita_Desgrasante_Tiesto 26 Cuenco
4 S9 1 Desgrasante_Gris 30 Olla
4 S9 1 Funza_Cuarzo_Abundante 10 Cuenco
4 S8 1 Funza_Cuarzo_Abundante 20 Olla
4 S8 1 Funza_Cuarzo_Abundante 28 Cuenco
4 S8 1 Desgrasante_Gris 40 Olla
4 S8 1 Desgrasante_Gris 44 Cuenco
4 S7 2 Funza_Cuarzo_Abundante 22 Olla
4 S5 1 Desgrasante_Gris 46 Cuenco
4 S4 1 Guatavita_Desgrasante_Tiesto 28 Cuenco
4 S2 1 Funza_Cuarzo_Abundante 22 Cuenco
4 S1 1 Desgrasante_Gris 8 Olla
4 S1 1 Desgrasante_Gris 28 Cuenco
4 S1 1 Mosquera_Roca_Triturada 24 Cuenco
4 S 2 Desgrasante_Gris 8 Olla
4 S 1 Desgrasante_Gris 12 Olla
4 R11 1 Desgrasante_Gris 8 Olla
4 R11 1 Desgrasante_Gris 26 Olla
